item_category,pv,cart,fav,buy,uv,pv/uv,convert_buy_rate,buy_rate
3017994,60,6,3,2,46,1.3,0.03333,0.04
2572604,96269,6680,3456,3206,30722,3.13,0.0333,0.09
1829221,8891,734,317,296,3698,2.4,0.03329,0.07
1431715,3155,171,88,105,1354,2.33,0.03328,0.06
1097635,1743,137,38,58,843,2.07,0.03328,0.06
314328,631,63,31,21,329,1.92,0.03328,0.05
3286162,2374,146,70,79,1346,1.76,0.03328,0.05
5053508,272263,16036,8715,9054,68358,3.98,0.03325,0.11
3147601,1775,115,20,59,447,3.97,0.03324,0.12
3053420,6810,493,289,226,3760,1.81,0.03319,0.05
40477,211,8,7,7,63,3.35,0.03318,0.09
339305,53679,3944,2016,1781,30669,1.75,0.03318,0.05
1391195,9080,687,269,301,3296,2.75,0.03315,0.08
1151753,3564,215,62,118,1178,3.03,0.03311,0.09
2602083,272,5,5,9,125,2.18,0.03309,0.07
529054,5176,213,77,171,1431,3.62,0.03304,0.1
2988293,2815,30,104,93,1183,2.38,0.03304,0.06
4363582,212,29,15,7,156,1.36,0.03302,0.04
3428464,91,5,2,3,25,3.64,0.03297,0.12
2773269,91,8,5,3,48,1.9,0.03297,0.06
851937,971,57,7,32,422,2.3,0.03296,0.07
2304296,68296,6263,1515,2250,13840,4.93,0.03294,0.1
2313724,2187,145,75,72,886,2.47,0.03292,0.07
3418507,486,37,15,16,253,1.92,0.03292,0.05
4979919,304,44,29,10,165,1.84,0.03289,0.04
3374096,152,9,7,5,86,1.77,0.03289,0.05
2997109,5444,340,194,179,2508,2.17,0.03288,0.05
2863982,426,20,19,14,251,1.7,0.03286,0.05
3947859,7181,454,290,236,4432,1.62,0.03286,0.05
4891188,2679,160,123,88,1052,2.55,0.03285,0.07
831271,5666,364,159,186,2395,2.37,0.03283,0.07
4572192,1891,77,31,62,663,2.85,0.03279,0.08
457507,854,36,31,28,345,2.48,0.03279,0.08
669740,183,7,4,6,77,2.38,0.03279,0.08
4658670,122,16,7,4,68,1.79,0.03279,0.05
3676677,61,0,1,2,38,1.61,0.03279,0.05
3184322,305,31,16,10,205,1.49,0.03279,0.04
991505,122,6,3,4,85,1.44,0.03279,0.03
464112,2227,114,45,73,975,2.28,0.03278,0.07
1180396,763,29,30,25,272,2.81,0.03277,0.06
926345,1312,74,49,43,618,2.12,0.03277,0.06
3794880,1007,67,24,33,653,1.54,0.03277,0.04
1492770,1404,66,14,46,929,1.51,0.03276,0.05
4764531,550,54,13,18,361,1.52,0.03273,0.05
2092246,7031,637,275,230,3054,2.3,0.03271,0.07
2644484,13461,904,446,440,5090,2.64,0.03269,0.07
977169,398,32,16,13,169,2.36,0.03266,0.07
1876707,2911,217,86,95,1176,2.48,0.03263,0.07
1594549,276,7,5,9,176,1.57,0.03261,0.05
2468711,1443,103,59,47,692,2.09,0.03257,0.06
4380386,1106,114,38,36,797,1.39,0.03255,0.04
1487591,6760,551,246,220,4094,1.65,0.03254,0.05
4276787,25054,2348,1064,815,10457,2.4,0.03253,0.06
4813803,7045,610,330,229,2236,3.15,0.03251,0.08
1567637,221173,15860,6826,7191,78117,2.83,0.03251,0.07
1812506,277,29,15,9,172,1.61,0.03249,0.04
2455131,1078,55,28,35,464,2.32,0.03247,0.07
3095029,154,12,5,5,74,2.08,0.03247,0.06
2480639,1417,6,265,46,667,2.12,0.03246,0.05
132506,185,10,2,6,62,2.98,0.03243,0.09
100795,185,9,4,6,101,1.83,0.03243,0.06
3138353,3887,258,125,126,1165,3.34,0.03242,0.09
4977749,586,36,18,19,371,1.58,0.03242,0.05
3176349,1111,57,25,36,756,1.47,0.0324,0.04
2746662,278,0,4,9,112,2.48,0.03237,0.04
1227327,7603,443,188,246,3320,2.29,0.03236,0.06
3209590,24074,2184,1020,779,12155,1.98,0.03236,0.06
590997,43795,4011,1415,1416,15178,2.89,0.03233,0.08
856718,19177,1454,677,620,8529,2.25,0.03233,0.06
1180629,8233,515,327,266,3546,2.32,0.03231,0.06
4178970,1085,51,26,35,493,2.2,0.03226,0.06
3176262,558,37,20,18,387,1.44,0.03226,0.04
4970240,2172,134,65,70,1272,1.71,0.03223,0.05
1489094,1677,162,43,54,759,2.21,0.0322,0.06
3865465,13063,1217,430,420,5252,2.49,0.03215,0.07
2896749,1027,64,34,33,371,2.77,0.03213,0.08
2970453,6759,411,127,217,2704,2.5,0.03211,0.07
2407900,218,15,2,7,98,2.22,0.03211,0.06
2440115,136341,11469,6352,4377,38282,3.56,0.0321,0.09
2056438,842,56,28,27,398,2.12,0.03207,0.06
1457926,655,50,22,21,458,1.43,0.03206,0.04
292885,874,62,23,28,321,2.72,0.03204,0.07
4643586,281,14,6,9,80,3.51,0.03203,0.1
899236,1093,91,34,35,420,2.6,0.03202,0.07
865039,23527,1089,594,753,7946,2.96,0.03201,0.08
727648,594,36,25,19,342,1.74,0.03199,0.05
4354636,719,52,24,23,548,1.31,0.03199,0.04
1626599,7726,548,273,247,3652,2.12,0.03197,0.05
4526708,1346,90,50,43,457,2.95,0.03195,0.08
3920939,313,23,8,10,181,1.73,0.03195,0.05
3795193,2505,187,99,80,1477,1.7,0.03194,0.05
4113936,188,8,40,6,99,1.9,0.03191,0.05
4832888,188,13,7,6,105,1.79,0.03191,0.05
4791623,282,20,10,9,217,1.3,0.03191,0.03
79451,14399,533,318,459,5184,2.78,0.03188,0.07
4098379,5458,336,157,174,2973,1.84,0.03188,0.05
4017197,1067,70,34,34,512,2.08,0.03187,0.06
4803457,408,43,15,13,160,2.55,0.03186,0.07
4697972,107293,6423,4101,3417,33982,3.16,0.03185,0.09
2000725,157,6,4,5,113,1.39,0.03185,0.04
330260,1572,140,43,50,616,2.55,0.03181,0.07
1392765,629,38,19,20,275,2.29,0.0318,0.07
4242742,1101,107,35,35,363,3.03,0.03179,0.07
3248341,1321,137,84,42,745,1.77,0.03179,0.05
4245823,535,30,14,17,203,2.64,0.03178,0.07
3373953,661,23,14,21,362,1.83,0.03177,0.05
1414043,6077,458,184,193,2661,2.28,0.03176,0.06
4048584,60348,5055,2397,1916,25390,2.38,0.03175,0.06
3988134,252,10,14,8,146,1.73,0.03175,0.05
3428791,63,3,2,2,38,1.66,0.03175,0.05
247208,63,7,2,2,40,1.58,0.03175,0.05
87447,63,4,2,2,48,1.31,0.03175,0.04
2948269,9932,661,323,315,2986,3.33,0.03172,0.09
4021638,1955,154,60,62,898,2.18,0.03171,0.06
2534744,1230,77,40,39,575,2.14,0.03171,0.06
2240104,5994,587,248,190,3380,1.77,0.0317,0.05
317647,7517,262,190,238,2741,2.74,0.03166,0.08
1932760,158,13,6,5,123,1.28,0.03165,0.04
2925160,48532,4127,1573,1535,13934,3.48,0.03163,0.1
2538099,2530,210,107,80,1364,1.85,0.03162,0.05
5073790,190,6,4,6,80,2.38,0.03158,0.07
1834393,190,5,5,6,93,2.04,0.03158,0.05
4077585,4434,302,129,140,1565,2.83,0.03157,0.08
685842,222,10,12,7,66,3.36,0.03153,0.06
4244487,256875,17910,8200,8095,65045,3.95,0.03151,0.11
3779986,6444,368,202,203,1974,3.26,0.0315,0.08
3386923,254,16,6,8,87,2.92,0.0315,0.08
3510979,127,10,4,4,64,1.98,0.0315,0.06
2244284,127,15,8,4,83,1.53,0.0315,0.04
1104822,826,57,41,26,310,2.66,0.03148,0.08
1150511,1975,162,52,62,1042,1.9,0.03139,0.05
3034658,3728,167,148,117,1356,2.75,0.03138,0.07
2183205,733,62,31,23,440,1.67,0.03138,0.04
37135,1084,43,28,34,429,2.53,0.03137,0.08
4220950,829,35,21,26,298,2.78,0.03136,0.08
4874384,78247,7597,2316,2452,16603,4.71,0.03134,0.1
3624696,95646,6201,3219,2997,28641,3.34,0.03133,0.09
3511975,1022,74,32,32,529,1.93,0.03131,0.05
479837,1919,131,51,60,859,2.23,0.03127,0.06
1631778,12124,1005,551,379,5607,2.16,0.03126,0.06
2145168,864,46,16,27,307,2.81,0.03125,0.07
1431810,25921,1549,799,810,9753,2.66,0.03125,0.07
58890,96,12,6,3,43,2.23,0.03125,0.06
5142054,96,0,2,3,45,2.13,0.03125,0.07
172778,96,4,1,3,51,1.88,0.03125,0.05
2779062,5827,429,157,182,1924,3.03,0.03123,0.08
4833017,1313,94,63,41,491,2.67,0.03123,0.07
137099,1185,69,19,37,531,2.23,0.03122,0.06
359388,36463,3124,994,1138,13605,2.68,0.03121,0.07
4611962,8654,531,288,270,3704,2.34,0.0312,0.07
3975787,123036,8782,4192,3836,24468,5.03,0.03118,0.12
227085,514,20,27,16,200,2.57,0.03113,0.07
5146409,5657,293,68,176,1539,3.68,0.03111,0.1
1208308,675,35,15,21,289,2.34,0.03111,0.06
2442087,225,11,2,7,113,1.99,0.03111,0.06
2185551,1254,93,44,39,922,1.36,0.0311,0.04
3604509,57427,4035,1698,1785,9887,5.81,0.03108,0.14
1946811,2060,113,83,64,873,2.36,0.03107,0.06
2515261,708,51,31,22,376,1.88,0.03107,0.05
4921805,44973,3318,1627,1396,12414,3.62,0.03104,0.1
3675758,13991,1224,572,434,8180,1.71,0.03102,0.04
4221401,387,32,22,12,223,1.74,0.03101,0.05
2119465,129,7,3,4,118,1.09,0.03101,0.03
105131,871,32,28,27,507,1.72,0.031,0.05
4817527,25855,1831,981,801,12282,2.11,0.03098,0.06
2051506,323,18,3,10,98,3.3,0.03096,0.09
2512968,2618,125,80,81,761,3.44,0.03094,0.09
2854798,1325,80,30,41,703,1.88,0.03094,0.05
589765,194,12,5,6,79,2.46,0.03093,0.07
3685019,97,4,10,3,42,2.31,0.03093,0.06
4663130,97,3,1,3,47,2.06,0.03093,0.06
1870250,97,10,5,3,58,1.67,0.03093,0.05
2345211,4109,222,111,127,1237,3.32,0.03091,0.09
4829999,2298,115,61,71,1429,1.61,0.0309,0.05
3142076,971,76,36,30,624,1.56,0.0309,0.04
4889820,5407,410,180,167,2072,2.61,0.03089,0.07
3083452,9716,536,217,300,3520,2.76,0.03088,0.08
2043668,583,41,18,18,247,2.36,0.03087,0.06
3551706,162,10,6,5,106,1.53,0.03086,0.04
4896014,1491,139,48,46,675,2.21,0.03085,0.06
1249761,38277,2588,1392,1180,12806,2.99,0.03083,0.08
3679920,10187,622,318,314,2655,3.84,0.03082,0.09
90791,9929,707,295,306,2852,3.48,0.03082,0.09
286229,21024,1542,883,648,10710,1.96,0.03082,0.05
1014423,6134,361,170,189,1296,4.73,0.03081,0.12
3362577,1169,68,14,36,411,2.84,0.0308,0.08
321567,18688,2017,958,575,9152,2.04,0.03077,0.05
1482769,3933,289,119,121,1927,2.04,0.03077,0.06
4847424,65,4,1,2,34,1.91,0.03077,0.06
2466446,65,4,4,2,35,1.86,0.03077,0.05
1478169,390,53,21,12,211,1.85,0.03077,0.05
2813803,130,0,0,4,84,1.55,0.03077,0.05
1992078,2698,141,48,83,897,3.01,0.03076,0.09
4376427,553,9,21,17,193,2.87,0.03074,0.08
2948088,781,44,25,24,320,2.44,0.03073,0.06
2126952,423,37,14,13,295,1.43,0.03073,0.04
2790057,163,5,5,5,104,1.57,0.03067,0.05
2761222,326,14,6,10,247,1.32,0.03067,0.04
4874492,7241,575,280,222,3280,2.21,0.03066,0.06
4736875,685,48,33,21,604,1.13,0.03066,0.03
1929516,9006,761,309,276,2955,3.05,0.03065,0.08
2196412,18795,964,355,576,6356,2.96,0.03065,0.07
4597130,1305,85,35,40,645,2.02,0.03065,0.06
4228623,1860,126,50,57,1071,1.74,0.03065,0.04
1250975,6103,471,341,187,2280,2.68,0.03064,0.07
3829421,22419,1483,525,687,9646,2.32,0.03064,0.05
3751309,816,72,39,25,370,2.21,0.03064,0.06
176556,1338,83,42,41,645,2.07,0.03064,0.05
2374634,653,43,31,20,275,2.37,0.03063,0.06
3113468,1404,44,15,43,1007,1.39,0.03063,0.04
4485778,2319,110,34,71,888,2.61,0.03062,0.06
2768371,98,4,0,3,38,2.58,0.03061,0.08
3713246,392,30,14,12,170,2.31,0.03061,0.07
635704,686,34,25,21,364,1.88,0.03061,0.04
4590366,98,1,3,3,61,1.61,0.03061,0.05
1556856,2386,238,154,73,1378,1.73,0.0306,0.04
2530793,719,37,10,22,471,1.53,0.0306,0.04
4640311,73635,6849,3416,2252,22690,3.25,0.03058,0.08
2540093,16678,1272,627,510,6039,2.76,0.03058,0.07
4951903,687,16,12,21,330,2.08,0.03057,0.06
4947302,2028,125,66,62,996,2.04,0.03057,0.05
4292119,14762,1025,484,451,4663,3.17,0.03055,0.08
3927518,131,9,3,4,45,2.91,0.03053,0.04
262123,131,15,6,4,79,1.66,0.03053,0.04
1507087,164,13,9,5,78,2.1,0.03049,0.02
1494177,328,24,12,10,225,1.46,0.03049,0.04
825165,1772,109,86,54,630,2.81,0.03047,0.07
3556548,1772,85,29,54,654,2.71,0.03047,0.08
3440715,361,26,5,11,266,1.36,0.03047,0.04
246830,952,49,41,29,305,3.12,0.03046,0.08
4684627,591,29,16,18,197,3.0,0.03046,0.06
3570834,8604,638,283,262,3520,2.44,0.03045,0.07
84994,1347,142,46,41,800,1.68,0.03044,0.04
2197032,4436,318,159,135,1317,3.37,0.03043,0.08
3243754,230,10,8,7,140,1.64,0.03043,0.05
3335403,230,0,21,7,150,1.53,0.03043,0.03
3109662,756,46,36,23,528,1.43,0.03042,0.04
3044192,1152,74,34,35,623,1.85,0.03038,0.04
3796207,15841,1167,603,481,6685,2.37,0.03036,0.06
4390513,593,40,22,18,233,2.55,0.03035,0.06
3964146,659,42,18,20,297,2.22,0.03035,0.06
721242,4449,327,162,135,1914,2.32,0.03034,0.06
2175108,132,7,2,4,78,1.69,0.0303,0.05
3978805,66,1,3,2,42,1.57,0.0303,0.05
1528701,21786,2106,687,660,7214,3.02,0.03029,0.08
4191275,7862,556,219,238,2165,3.63,0.03027,0.1
1805756,5782,509,230,175,1828,3.16,0.03027,0.07
3985474,9389,646,375,284,3641,2.58,0.03025,0.07
2735466,1115651,93828,35707,33730,255222,4.37,0.03023,0.11
754344,1224,55,26,37,576,2.12,0.03023,0.06
3392099,12484,866,532,377,6248,2.0,0.0302,0.05
5148597,265,13,5,8,96,2.76,0.03019,0.08
16219,7586,451,277,229,3054,2.48,0.03019,0.07
516813,1193,71,42,36,348,3.43,0.03018,0.09
3091219,928,81,24,28,515,1.8,0.03017,0.04
845370,1492,169,78,45,682,2.19,0.03016,0.04
2453230,398,13,11,12,193,2.06,0.03015,0.06
3663224,2190,157,111,66,759,2.89,0.03014,0.08
2961571,365,21,6,11,198,1.84,0.03014,0.05
2301954,14441,919,529,435,5956,2.42,0.03012,0.06
3576652,465,33,16,14,293,1.59,0.03011,0.04
3852520,2890,143,94,87,853,3.39,0.0301,0.08
3008185,299,13,13,9,127,2.35,0.0301,0.07
2788167,299,22,12,9,132,2.27,0.0301,0.06
392182,532,32,26,16,214,2.49,0.03008,0.07
3548883,133,20,3,4,67,1.99,0.03008,0.05
144725,133,8,7,4,89,1.49,0.03008,0.04
2978598,2129,178,92,64,886,2.4,0.03006,0.06
4707763,1464,75,44,44,741,1.98,0.03005,0.06
2331312,33828,2831,1071,1015,11226,3.01,0.03,0.08
4387206,200,21,4,6,88,2.27,0.03,0.07
282563,300,11,8,9,182,1.65,0.03,0.04
1044282,667,40,35,20,311,2.14,0.02999,0.05
2682627,767,23,31,23,418,1.83,0.02999,0.04
4827537,8974,476,247,269,2692,3.33,0.02998,0.09
1349634,44446,3232,1685,1332,24612,1.81,0.02997,0.05
1508998,1468,72,45,44,815,1.8,0.02997,0.05
807138,4072,257,117,122,2092,1.95,0.02996,0.05
1956773,2604,159,125,78,1166,2.23,0.02995,0.06
430834,868,30,24,26,550,1.58,0.02995,0.04
1242568,167,11,8,5,79,2.11,0.02994,0.06
836490,167,10,5,5,82,2.04,0.02994,0.06
3702593,105175,9535,2880,3148,36906,2.85,0.02993,0.07
2969269,4245,288,233,127,1628,2.61,0.02992,0.07
5101577,7562,397,139,226,1974,3.83,0.02989,0.08
4680195,1004,55,13,30,356,2.82,0.02988,0.08
2118468,67,2,1,2,37,1.81,0.02985,0.05
2573032,671,23,17,20,257,2.61,0.02981,0.06
3291419,1376,66,32,41,551,2.5,0.0298,0.06
2467952,705,0,10,21,172,4.1,0.02979,0.1
4419230,4534,406,190,135,2562,1.77,0.02978,0.05
1046047,39072,3043,1738,1163,10605,3.68,0.02977,0.09
5134623,7293,531,206,217,2130,3.42,0.02975,0.09
3630197,1278,69,30,38,562,2.27,0.02973,0.05
604296,202,13,5,6,95,2.13,0.0297,0.06
1120963,202,7,3,6,109,1.85,0.0297,0.04
2783482,202,9,18,6,133,1.52,0.0297,0.04
3528744,1145,32,14,34,377,3.04,0.02969,0.08
3995818,10643,674,280,316,4786,2.22,0.02969,0.06
3320579,43010,2808,1274,1276,9795,4.39,0.02967,0.11
1793313,337,18,10,10,117,2.88,0.02967,0.08
1236272,337,17,7,10,140,2.41,0.02967,0.05
1113655,472,23,11,14,203,2.33,0.02966,0.04
2704015,371,25,6,11,292,1.27,0.02965,0.04
1633002,3407,139,56,101,1632,2.09,0.02964,0.06
2408283,338,24,16,10,125,2.7,0.02959,0.07
304205,811,61,17,24,367,2.21,0.02959,0.06
3727100,1487,62,34,44,691,2.15,0.02959,0.05
5001357,338,17,1,10,180,1.88,0.02959,0.04
725994,169,12,7,5,107,1.58,0.02959,0.04
255176,203,17,16,6,146,1.39,0.02956,0.03
3923569,1692,81,35,50,951,1.78,0.02955,0.05
4466795,440,21,15,13,288,1.53,0.02955,0.04
4118218,237,27,14,7,119,1.99,0.02954,0.06
462551,2473,113,66,73,791,3.13,0.02952,0.08
4323655,1389,65,44,41,749,1.85,0.02952,0.05
181182,25887,2263,580,764,9863,2.62,0.02951,0.07
4713427,7595,375,206,224,3480,2.18,0.02949,0.06
3346906,3462,235,86,102,1781,1.94,0.02946,0.05
3041259,781,45,22,23,486,1.61,0.02945,0.04
1360533,951,59,39,28,687,1.38,0.02944,0.04
3459562,40703,2385,1559,1198,10191,3.99,0.02943,0.1
2858794,84866,6659,3108,2498,34855,2.43,0.02943,0.06
360294,51610,2336,1472,1518,14322,3.6,0.02941,0.09
1710799,578,36,13,17,292,1.98,0.02941,0.04
2609658,68,4,0,2,39,1.74,0.02941,0.05
2282908,68,2,0,2,48,1.42,0.02941,0.04
1457215,68,3,0,2,49,1.39,0.02941,0.02
729017,136,3,6,4,107,1.27,0.02941,0.04
3964371,102,5,0,3,86,1.19,0.02941,0.03
245312,169595,10455,5548,4986,47808,3.55,0.0294,0.08
3898483,91064,6914,3145,2676,16941,5.38,0.02939,0.12
4107030,648,51,26,19,319,2.03,0.02932,0.05
4298656,35000,2900,1325,1025,17434,2.01,0.02929,0.05
4148053,88261,4774,2908,2583,31607,2.79,0.02927,0.07
1261236,410,9,2,12,209,1.96,0.02927,0.05
922990,205,13,3,6,108,1.9,0.02927,0.05
926985,786,56,25,23,298,2.64,0.02926,0.07
623614,957,35,14,28,367,2.61,0.02926,0.06
4226833,2878,223,134,84,1434,2.01,0.02919,0.05
2880419,8710,633,230,254,4540,1.92,0.02916,0.05
3188314,206,9,8,6,131,1.57,0.02913,0.04
1735933,309,33,23,9,212,1.46,0.02913,0.04
1081037,8344,452,214,243,3953,2.11,0.02912,0.05
2469855,962,61,34,28,412,2.33,0.02911,0.06
1461957,687,41,35,20,504,1.36,0.02911,0.03
4411949,10146,891,272,295,3787,2.68,0.02908,0.07
3195765,585,48,20,17,299,1.96,0.02906,0.05
5013760,10230,660,272,297,2687,3.81,0.02903,0.1
3589833,2790,217,117,81,997,2.8,0.02903,0.07
5052177,655,54,36,19,334,1.96,0.02901,0.04
107693,724,67,14,21,416,1.74,0.02901,0.04
3641324,2964,224,124,86,1815,1.63,0.02901,0.04
4427154,207,21,5,6,99,2.09,0.02899,0.05
154292,69,1,3,2,56,1.23,0.02899,0.03
3645611,656,32,30,19,202,3.25,0.02896,0.08
2801637,829,46,15,24,496,1.67,0.02895,0.04
1817004,83383,7583,2219,2413,25611,3.26,0.02894,0.08
886708,1728,141,54,50,1147,1.51,0.02894,0.04
3747586,5980,418,221,173,2363,2.53,0.02893,0.07
2370648,3285,230,89,95,917,3.58,0.02892,0.09
1518771,450,33,33,13,220,2.05,0.02889,0.05
2716442,520,27,9,15,299,1.74,0.02885,0.04
1618400,208,11,3,6,131,1.59,0.02885,0.04
74446,6279,317,118,181,1452,4.32,0.02883,0.08
243423,27385,1219,505,789,10149,2.7,0.02881,0.07
2974419,1076,73,30,31,720,1.49,0.02881,0.04
1215367,2118,95,51,61,791,2.68,0.0288,0.07
2453521,139,8,8,4,94,1.48,0.02878,0.04
1573426,84148,3630,2578,2420,22011,3.82,0.02876,0.1
4412497,452,30,5,13,145,3.12,0.02876,0.08
2729004,2886,163,79,83,1542,1.87,0.02876,0.05
499665,1252,125,43,36,717,1.75,0.02875,0.04
1822328,522,13,6,15,199,2.62,0.02874,0.06
1936894,209,25,12,6,126,1.66,0.02871,0.04
4397248,4911,197,132,141,3041,1.61,0.02871,0.04
3989372,1359,66,24,39,565,2.41,0.0287,0.06
4694416,279,20,4,8,119,2.34,0.02867,0.06
4201517,1885,193,82,54,911,2.07,0.02865,0.05
139590,5864,317,152,168,3209,1.83,0.02865,0.04
3416804,6637,229,139,190,2596,2.56,0.02863,0.07
188263,489,33,16,14,326,1.5,0.02863,0.04
4567369,629,46,11,18,344,1.83,0.02862,0.05
3879559,5769,380,152,165,1503,3.84,0.0286,0.09
2940518,48496,4449,2242,1387,15404,3.15,0.0286,0.07
1265208,1014,68,29,29,550,1.84,0.0286,0.04
718452,105,9,1,3,34,3.09,0.02857,0.05
1046690,105,3,4,3,47,2.23,0.02857,0.06
4139190,70,0,2,2,35,2.0,0.02857,0.06
1759733,280,15,20,8,152,1.84,0.02857,0.03
1334990,70,2,0,2,41,1.71,0.02857,0.05
3591904,70,6,3,2,42,1.67,0.02857,0.04
3160684,9635,700,367,275,4469,2.16,0.02854,0.05
4639855,43083,3222,1152,1229,12291,3.51,0.02853,0.08
3926800,5540,196,100,158,1906,2.91,0.02852,0.06
2986368,1230,89,21,35,501,2.46,0.02846,0.04
2974240,246,17,3,7,112,2.2,0.02846,0.04
4533189,79615,4330,3013,2265,25917,3.07,0.02845,0.08
4394039,176,6,11,5,60,2.93,0.02841,0.06
1248986,2607,170,74,74,1350,1.93,0.02839,0.05
805879,4125,214,123,117,1330,3.1,0.02836,0.07
3398456,388,21,10,11,170,2.28,0.02835,0.06
2880519,247,23,7,7,103,2.4,0.02834,0.05
807963,2965,132,75,84,1194,2.48,0.02833,0.06
2860524,106,6,2,3,78,1.36,0.0283,0.04
4551297,7458,668,192,211,3362,2.22,0.02829,0.06
4432036,2227,118,93,63,1167,1.91,0.02829,0.04
99507,4100,306,152,116,2264,1.81,0.02829,0.05
4414464,2616,153,100,74,1451,1.8,0.02829,0.05
1977169,4528,242,240,128,1937,2.34,0.02827,0.06
4700878,14340,899,178,405,3824,3.75,0.02824,0.09
532507,11688,772,246,330,5731,2.04,0.02823,0.04
1974051,3580,310,155,101,1780,2.01,0.02821,0.05
3354571,44380,3295,1606,1251,15082,2.94,0.02819,0.07
888094,14902,1049,490,420,4661,3.2,0.02818,0.08
1952564,7524,455,243,212,2361,3.19,0.02818,0.08
372289,887,44,13,25,330,2.69,0.02818,0.06
2271249,1916,113,36,54,846,2.26,0.02818,0.06
3006524,213,13,1,6,123,1.73,0.02817,0.05
4780547,23832,1823,1178,671,9452,2.52,0.02816,0.06
1618188,320,9,12,9,195,1.64,0.02812,0.04
4971918,178,1,9,5,105,1.7,0.02809,0.05
547606,2316,144,70,65,1356,1.71,0.02807,0.04
1506939,1390,115,37,39,644,2.16,0.02806,0.05
4078898,3815,193,108,107,1550,2.46,0.02805,0.06
842072,107,8,0,3,41,2.61,0.02804,0.07
2649368,10591,755,260,297,4263,2.48,0.02804,0.06
3813391,107,6,5,3,50,2.14,0.02804,0.05
354256,321,25,5,9,208,1.54,0.02804,0.04
898578,5863,476,237,164,2184,2.68,0.02797,0.07
3389266,572,39,17,16,469,1.22,0.02797,0.03
513013,1359,97,42,38,873,1.56,0.02796,0.04
869764,5831,523,268,163,2345,2.49,0.02795,0.06
4621949,11205,925,419,313,4570,2.45,0.02793,0.06
3218826,215,22,6,6,118,1.82,0.02791,0.05
1338176,860,0,18,24,611,1.41,0.02791,0.04
3947069,1721,87,52,48,546,3.15,0.02789,0.07
4339360,13086,824,379,365,4918,2.66,0.02789,0.06
4176767,251,15,5,7,172,1.46,0.02789,0.03
1716161,1256,63,33,35,519,2.42,0.02787,0.05
3242912,359,19,4,10,152,2.36,0.02786,0.06
2130314,6174,680,331,172,3039,2.03,0.02786,0.05
1406426,6143,467,192,171,1642,3.74,0.02784,0.08
151831,5352,324,241,149,1843,2.9,0.02784,0.06
738823,539,44,21,15,324,1.66,0.02783,0.04
217383,216,17,11,6,79,2.73,0.02778,0.07
3809976,1368,64,64,38,581,2.35,0.02778,0.05
145519,3852,215,135,107,1806,2.13,0.02778,0.05
4299030,72,4,1,2,34,2.12,0.02778,0.06
2490889,108,14,7,3,66,1.64,0.02778,0.04
4045243,72,6,3,2,51,1.41,0.02778,0.03
2935574,5185,240,104,144,1196,4.34,0.02777,0.1
2221025,2594,128,90,72,996,2.6,0.02776,0.06
2612027,16357,1414,678,454,8338,1.96,0.02776,0.05
5138000,722,28,18,20,265,2.72,0.0277,0.06
3279421,687,65,25,19,582,1.18,0.02766,0.03
2644878,18841,1420,579,521,6074,3.1,0.02765,0.07
4158422,1049,30,17,29,486,2.16,0.02765,0.06
1961543,3004,182,84,83,1250,2.4,0.02763,0.06
4576874,70019,5041,3270,1934,24061,2.91,0.02762,0.07
2843368,181,8,1,5,101,1.79,0.02762,0.05
484957,543,35,31,15,308,1.76,0.02762,0.04
4918683,507,21,16,14,162,3.13,0.02761,0.07
2677060,435,29,17,12,243,1.79,0.02759,0.05
3896787,145,4,4,4,87,1.67,0.02759,0.04
333295,145,16,5,4,112,1.29,0.02759,0.02
972597,6490,428,242,179,2478,2.62,0.02758,0.06
4544743,2612,134,75,72,820,3.19,0.02757,0.08
377676,1016,71,46,28,576,1.76,0.02756,0.04
1388497,363,21,19,10,153,2.37,0.02755,0.05
3250334,9732,419,219,268,4241,2.29,0.02754,0.05
3910741,835,43,9,23,398,2.1,0.02754,0.05
1288487,52434,3622,2186,1443,10801,4.85,0.02752,0.1
3004361,109,3,2,3,52,2.1,0.02752,0.05
4225430,327,23,12,9,158,2.07,0.02752,0.05
3227788,109,7,5,3,88,1.24,0.02752,0.03
2121141,1854,113,78,51,633,2.93,0.02751,0.07
2702525,41887,4300,2499,1152,17835,2.35,0.0275,0.05
2051499,692,0,34,19,254,2.72,0.02746,0.05
1980111,6704,535,196,184,2485,2.7,0.02745,0.06
274067,18768,1329,605,515,6075,3.09,0.02744,0.07
3920188,1494,84,51,41,961,1.55,0.02744,0.04
833218,73,4,3,2,33,2.21,0.0274,0.03
331256,73,0,0,2,37,1.97,0.0274,0.05
3191144,73,3,4,2,39,1.87,0.0274,0.05
4499142,73,7,1,2,44,1.66,0.0274,0.04
3339691,73,4,2,2,48,1.52,0.0274,0.04
1728718,73,4,5,2,53,1.38,0.0274,0.03
1090746,219,10,6,6,171,1.28,0.0274,0.03
724320,18553,1385,543,508,5807,3.19,0.02738,0.08
393045,12600,990,314,345,5969,2.11,0.02738,0.05
120493,329,19,10,9,206,1.6,0.02736,0.04
1517505,512,26,9,14,309,1.66,0.02734,0.04
862987,183,15,6,5,69,2.65,0.02732,0.05
1321409,879,47,37,24,342,2.57,0.0273,0.07
1013319,20229,1368,618,552,7059,2.87,0.02729,0.06
3867633,8392,348,214,229,3285,2.55,0.02729,0.06
3037540,110,4,5,3,75,1.47,0.02727,0.04
